dependency,count
com.speedment.jpastreamer:interopoptimizer,1
org.revapi:revapi-java,1
com.squareup.retrofit2:converter-moshi,2
org.apache.edgent.java7:edgent-utils-metrics,1
org.radargun:plugin-jdg70,1
org.apache.calcite:calcite-linq4j,5
uk.org.webcompere:system-stubs-jupiter,3
com.bstek.bdf3:bdf3-profile,1
com.squareup.retrofit:retrofit,3
me.filoghost.holographicdisplays:holographicdisplays-nms-v1_16_r3,1
com.google.apis:google-api-services-plus,2
org.linlinjava:litemall-db,2
org.mobicents.servlet.sip.examples:jslee-sips-interop-demo-sips-business,1
ring:ring-json,1
com.walmartlabs.concord.server:concord-server-db,1
org.wso2.carbon.devicemgt-plugins:org.wso2.carbon.device.mgt.mobile,1
org.wso2.carbon.devicemgt:org.wso2.carbon.identity.jwt.client.extension,1
org.restlet.osgi:org.restlet.ext.freemarker,1
com.webank.wedatasphere.linkis:linkis-mybatis,1
com.microsoft.bot:bot-ai-luis-v3,1
org.tribuo:tribuo-common-tree,1
org.mengyun:tcc-transaction-http-redpacket-api,1
org.sonatype.nexus:nexus-commands,1
org.sonatype.nexus:nexus-testsupport,1
wsattacker.library:Schema_Analyzer_Library,1
com.strongauth:FIDO2Simulator,1
org.jenkins-ci.plugins:matrix-project,4
com.jgoodies:binding,1
io.zonky.test:embedded-postgres,3
org.springframework.cloud.stream.app:stream-applications-micrometer-common,1
com.zheng:zheng-wechat-mp-dao,1
one.microstream:microstream-storage-restadapter,1
org.openhab.addons.bundles:org.openhab.binding.globalcache,1
org.openhab.addons.bundles:org.openhab.binding.heos,1
org.openhab.addons.bundles:org.openhab.binding.ipobserver,1
org.openhab.addons.bundles:org.openhab.binding.remoteopenhab,1
org.openhab.addons.bundles:org.openhab.io.openhabcloud,1
ddf.catalog.core:catalog-core-api,1
ddf.catalog.schematron:catalog-schematron-plugin,1
ddf.security.realm:security-realm-saml,1
org.apache.hudi:hudi-flink-client,1
org.apache.hadoop.thirdparty.guava:guava,1
org.metawidget.modules:metawidget-miglayout,1
io.joyrpc:joyrpc-transport-netty4,1
org.apache.sentry:sentry-core-model-db,1
org.apache.shenyu:shenyu-spring-boot-starter-sync-data-zookeeper,1
np.com.madanpokharel.embed:nats-embedded,1
org.apache.camel:camel-seda,1
org.apache.jena:jena-jdbc-driver-remote,1
com.mewin:WGCustomFlags,1
com.hazelcast.samples.spring.data.migration:after-jpa-service,1
io.github.quickmsg:smqtt-rule-source-mqtt,1
com.huaban:jieba-analysis,1
org.rhq:rhq-core-plugin-container,1
org.sakuli:common,1
com.abubusoft:kripton-android-library,1
it.unibz.inf.ontop:ontop-reformulation-sql,1
com.ibm.watson:compare-comply,1
org.apereo.cas:cas-server-support-surrogate-api,1
io.streamnative.pulsar.handlers:pulsar-protocol-handler-kafka,1
org.jline:jline-style,1
com.facebook.presto:presto-spark-common,1
org.mage:mage-player-ai-ma,1
com.craftmend.openaudiomc:OpenAudioMc-jutils,1
fish.payara.server.internal.common:common-util-l10n,1
fish.payara.server.internal.deployment:deployment-common,1
org.glassfish.hk2:core,1
com.github.siom79.japicmp:japicmp-test2-v2,1
org.neo4j:cypher-ast-factory,1
org.apache.servicecomb:config-cc,1
org.apache.pulsar:pulsar-io-jdbc-mariadb,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-rest-client-v1.1,1
com.thinkbiganalytics.kylo.integrations:kylo-nifi-security-api,1
com.thinkbiganalytics.kylo:kylo-alerts-model,1
com.indeed:util-io,1
org.bytesoft:bytejta-supports-springcloud,2
org.pentaho.di.plugins:kettle-version-checker-core,1
org.webjars:leaflet,1
sia:tacocloud-data-mongodb,1
com.yammer.dropwizard:dropwizard-views,2
Towny_Advanced:Towny_Advanced,1
org.apache.storm:storm-sql-core,1
edu.illinois.cs.cogcomp:illinois-common-resources,1
edu.illinois.cs.cogcomp:illinois-srl,1
com.github.misberner.ap-commons:ap-commons,1
de.symeda.sormas:sormas-api,1
com.github.hanleyt:jersey-junit,1
org.mule.group:mule-plugin-a,1
org.mule.runtime:mule-module-deployment,1
io.gravitee.common:gravitee-common,1
org.nutz:nutzboot-starter-j2cache,1
org.apache.stratos:org.apache.stratos.messaging,1
org.apache.olingo:odata-client-core,2
com.imooc:seckill-core,1
org.apache.sshd:sshd-contrib,1
net.anotheria:moskito-web,1
org.webjars.npm:fast-diff,1
org.xwiki.platform:xwiki-platform-resource-temporary,1
com.netflix.blitz4j:blitz4j,1
com.netflix.hystrix:hystrix-core,17
org.mockito:mockito-junit-jupiter,73
org.apache.camel.quarkus:camel-quarkus-irc-deployment,1
org.apache.camel.quarkus:camel-quarkus-rss,1
org.apache.servicecomb:provider-rest-common,2
com.google.auto.value:auto-value-annotations,18
org.glassfish.jersey.incubator:jersey-open-tracing,1
org.apache.archiva:archiva-test-utils,1
com.actionbarsherlock:actionbarsherlock,3
rdpclient:cloudstack-service-console-proxy-rdpclient,1
com.github.fangjinuo.sqlhelper:sqlhelper-dbutils,1
com.squareup.okhttp:okhttp,16
io.r2dbc:r2dbc-spi,6
org.webjars:webjars-servlet-2.x,1
org.apache.directory.shared:shared-ldap,2
org.nuxeo.ecm.platform:nuxeo-platform-userworkspace-web,1
org.testcontainers:cassandra,1
org.eclipse.ditto:ditto-protocol,1
io.envoyproxy.controlplane:api,2
de.tudarmstadt.ukp.inception.app:inception-review-editor,1
me.moocar:logback-gelf,1
org.nfctools:nfctools-ndef,1
ws.schild:jave-nativebin-linux-arm32,1
org.glassfish.main.security:ejb.security,2
com.google.appengine:appengine-testing,9
org.icij.datashare:datashare-index,1
org.apache.maven:maven-plugin-tools-api,3
org.atmosphere:atmosphere-compat-tomcat7,1
com.anbai:javasec-utils,1
com.oracle.instantclient:xstreams,1
io.debezium:debezium-scripting,1
org.apache.kafka:connect-file,2
com.baomidou:mybatis-plus-extension,4
io.opentracing.contrib:opentracing-jaxrs2,2
io.quarkus:quarkus-amazon-ses,1
io.smallrye:smallrye-metrics,3
org.eclipse.microprofile.context-propagation:microprofile-context-propagation-tck,1
javax.xml.soap:javax.xml.soap-api,5
org.wso2.carbon.identity.governance:org.wso2.carbon.identity.recovery,2
org.jenkins-ci.plugins:github-oauth,1
org.apache.ranger:ranger-util,1
com.github.yuanrw.im:common,1
org.wso2.carbon.analytics:org.wso2.carbon.business.rules.web,1
org.wso2.carbon.mediation:org.wso2.carbon.event.sink.config,1
org.wso2.ei:org.wso2.ei.businessprocess.integration.common.utils,1
com.ibm.messaging:watson-iot,1
org.glassfish:jakarta.faces,5
org.fusesource.scalamd:scalamd,1
com.zsmartsystems.zigbee:com.zsmartsystems.zigbee.dongle.telegesis,1
ru.yandex.qatools.allure:allure-commons,1
org.bouncycastle:bcmail-jdk16,1
org.tanaguru:tanaguru-accessiweb2.1-i18n,1
io.hops:hadoop-client-api,2
org.optaplanner:optaplanner-spring-boot-autoconfigure,1
com.expediagroup.beans:bull-bean-transformer,1
ca.ibodrov.concord.maven:concord-maven-resolver-transport-http,1
com.walmartlabs.concord.plugins.basic:crypto-tasks,1
com.oracle.database.security:osdt_core,1
com.ibm:db2jcc4,1
org.dashbuilder:dashbuilder-renderer-default,1
org.restlet.osgi:org.restlet.ext.jackson,1
io.jenkins.blueocean:blueocean-events,1
org.apache.maven.its.mng1412:a,1
org.mengyun:tcc-transaction-sample-order,1
com.senseidb:sensei-core,1
org.apache.hadoop:hadoop-examples,1
com.l2fprod.common:l2fprod-common-tasks,1
com.microsoft.azure:azure-mgmt-keyvault,1
org.jeasy:easy-batch-flatfile,1
com.jgoodies:jgoodies-common,1
org.fourthline.cling:cling-support,3
org.apache.felix:org.apache.felix.resolver,1
org.ops4j.pax.web:pax-web-jetty,1
org.netpreserve.openwayback:openwayback-access-control-core,1
one.microstream:microstream-persistence-binary,1
br.com.caelum.stella:caelum-stella-hibernate-validator,1
org.openhab.addons.bundles:org.openhab.binding.freebox,1
org.openhab.addons.bundles:org.openhab.binding.kostalinverter,1
org.glassfish.jsftemplating:jsftemplating,1
com.hurence.logisland:logisland-processor-cyber-security,1
org.metawidget.integration-tests.shared:allwidgets-shared-model,1
io.nflow:nflow-server-common,1
org.apache.stratos:google-compute-engine,1
io.joyrpc:joyrpc-proxy-bytebuddy,1
io.joyrpc:joyrpc-transport-resteasy,1
com.conveyal:gtfs-validation-lib,1
org.onebusaway:onebusaway-probablecalls,1
org.eclipse.californium:scandium,4
com.streamsets:streamsets-datacollector-sdk,1
net.ymate.platform:ymate-platform-persistence-redis,1
io.onedev:server-plugin-report-jest,1
com.qcadoo:qcadoo-view,1
org.gephi:visualization-api,1
edu.umd:cloud9,1
com.qlangtech.tis:tis-ibatis,1
org.forgerock.openam:openam-audit-context,1
org.forgerock.openam:openam-auth-membership,1
com.healthmarketscience.common:common-util,1
com.asakusafw.workflow:asakusa-workflow-executor,1
org.activiti:activiti-api-impl,1
org.activiti:activiti-project-model,1
com.quant:qt-core,1
org.hjug.refactorfirst.graphdatagenerator:graph-data-generator,1
net.sourceforge.htmlunit:neko-htmlunit,2
io.ebean:ebean-test-docker,1
fish.payara.server.internal.persistence.cmp:cmp-utility,1
org.terrier:terrier-retrieval-api,1
org.apache.servicecomb.demo:a-client,1
org.apache.servicecomb.demo:demo-multi-registries-client,1
org.apache.servicecomb:foundation-metrics,1
com.yworks:annotation,1
org.apache.pulsar:pulsar-io-aws,1
org.apache.pulsar:pulsar-io-batch-discovery-triggerers,1
com.thinkbiganalytics.kylo:kylo-alerts-core,1
com.thinkbiganalytics.kylo:kylo-commons-test-persistence,1
com.amazonaws:amazon-kinesis-test-producers,1
org.pac4j:jee-pac4j,1
net.objectlab.kit:datecalc-jdk8,1
com.github.spullara.java:concurrent6,1
org.bouncycastle:bcprov-jdk14,1
org.kordamp.ikonli:ikonli-weathericons-pack,1
org.netbeans.external:com-google-gson,1
com.nukkitx:nbt,2
org.graphfoundation.ongdb:ongdb-security-enterprise,1
org.openjdk.jmh:jmh-generator-reflection,1
com.microsoft.azure:azure-toolkit-database-lib,1
org.mule.tests:test-empty-plugin,1
io.gravitee.am.plugins.handlers:gravitee-am-plugins-handlers-certificate,1
org.nutz:nutzboot-starter-nacos-config,1
org.maltparser:maltparser,1
org.apache.plc4x.plugins:plc4x-code-generation-types-base,1
org.rakam:rakam-aws,1
com.alexecollins.docker:docker-java-orchestration-core,1
org.mockito:mockito-all,210
com.sun.jersey:jersey-json,31
joda-time:joda-time,222
org.apache.jmeter:ApacheJMeter_java,5
org.xwiki.platform:xwiki-platform-search-solr-api,1
org.apache.shiro:shiro-spring,34
com.github.docker-java:docker-java,16
com.googlecode.json-simple:json-simple,92
org.apache.jclouds.driver:jclouds-apachehc,1
org.apache.camel.quarkus:camel-quarkus-aws2-msk,1
org.apache.camel.quarkus:camel-quarkus-coap-deployment,1
org.apache.camel.quarkus:camel-quarkus-debezium-mongodb,1
org.apache.camel.quarkus:camel-quarkus-dozer-deployment,1
org.apache.camel.quarkus:camel-quarkus-kotlin,1
org.apache.camel.quarkus:camel-quarkus-nsq-deployment,1
org.apache.camel.quarkus:camel-quarkus-openstack-deployment,1
org.geotools:gt-wps,2
org.glassfish.hk2:hk2-api,6
org.glassfish.jersey.ext:jersey-wadl-doclet,1
io.trino.tpcds:tpcds,1
org.mapstruct:mapstruct,21
org.nuxeo.ecm.platform:nuxeo-platform-imaging-tiling,1
org.nuxeo.ecm.platform:nuxeo-showcase-content-importer,1
org.nuxeo.ecm.routing:nuxeo-routing-dashboard,1
io.smallrye.reactive:smallrye-mutiny-vertx-web-client,1
org.jenkins-ci.plugins:junit,2
org.kie.kogito:kogito-addons-quarkus-persistence-infinispan,1
org.apache.poi:ooxml-security,1
org.apache.tomcat.embed:tomcat-embed-logging-log4j,6
com.ibm.db2:jcc,13
org.glassfish.main.persistence:glassfish-oracle-jdbc-driver-packages,2
org.eclipse.platform:org.eclipse.core.contenttype,3
com.spotify:zoltar-mlengine,1
de.jplag:java,1
org.noear:solon.socketd.client.smartsocket,1
systems.manifold:manifold-strings,1
io.dekorate:servicebinding-annotations,2
io.quarkus:quarkus-container-image-docker,1
io.quarkus:quarkus-spring-di-deployment,1
io.quarkus:quarkus-test-oidc-server,1
io.quarkus:quarkus-vertx-http-dev-console-runtime-spi,1
org.aesh:readline,1
com.twelvemonkeys.imageio:imageio-clippath,2
org.springframework.integration:spring-integration-core,10
io.jenkins.configuration-as-code:test-harness,1
com.amazonaws:elasticache-java-cluster-client,2
org.apache.axis2:axis2-kernel,2
org.testcontainers:mockserver,1
com.sun.faces.build:jsf-tools,1
org.apache.edgent.java7:edgent-utils-streamscope,1
global.namespace.fun-io:fun-io-jaxb,1
org.apache.hive:hive-contrib,5
com.zuoxiaolong.blog:blog-service,1
com.sun.jersey.contribs.jersey-oauth:oauth-client,3
site.ycsb:googlebigtable-binding,1
site.ycsb:redis-binding,1
org.jboss.narayana.jta:cdi,1
org.dromara:hmily-spring-boot-starter-brpc,1
com.google.code:kaptcha,1
org.isomorphism:token-bucket,1
org.springframework:spring-ibatis,1
io.zipkin.brave:brave-context-log4j2,1
com.bea.sipservlet.tck:concurrent,1
org.androidtransfuse:transfuse-core,1
org.sejda:sejda-model,2
org.igniterealtime:whack,1
com.alibaba.cloud:spring-cloud-dubbo-sample-api,1
com.alibaba.csp:sentinel-datasource-nacos,2
org.opencastproject:opencast-annotation-api,1
com.github.sonar-next:commons,1
io.pravega:pravega-keycloak-client,1
org.apache.tomee:tomee-juli,1
org.ops4j.pax.swissbox:pax-swissbox-extender,1
org.jboss.arquillian:arquillian-bom,1
net.sourceforge.htmlunit:htmlunit-core-js,3
com.github.steveice10:mcauthlib,1
com.mysema.querydsl:querydsl-lucene,1
org.jboss.weld.se:weld-se,6
io.hops.flink:flink-yarn_2.11,1
com.googlecode.gstreamer-java:gstreamer-java,2
org.apache.karaf.examples:karaf-bundle-example-common,1
com.jzy.game:game-hall,1
io.strimzi:kafka-quotas-plugin,1
com.google.errorprone:error_prone_check_api,2
br.com.caelum.stella:caelum-stella-faces,1
org.openhab.addons.bundles:org.openhab.binding.gree,1
org.openhab.addons.bundles:org.openhab.binding.orbitbhyve,1
ddf.platform.solr:solr-factory-impl,1
ddf.platform:security-filter-api,1
org.apache.cxf:cxf-rt-rs-security-sso-saml,1
org.apache.hudi:hudi-hive-sync,1
org.eclipse.core.databinding:beans,1
org.metawidget.modules.swing:metawidget-swing,1
net.jradius:jradius-extended,2
org.glassfish.jaxb:osgi-test-parent,2
org.jboss.aerogear.unifiedpush:unifiedpush-push-model,1
com.alipay.sofa:sofa-ark-common,1
com.qlangtech.tis:tis-scala-compiler,1
org.rhq:rhq-core-dbutils,1
cn.springcloud.gray:spring-cloud-gray-server-plugin-nacos-discovery,1
io.github.scouter-project:scouter-common,1
org.springframework.cloud:spring-cloud-kubernetes-client-discovery,1
de.dfki.mary:marytts-lang-it,1
org.apache.syncope.common.idm:syncope-common-idm-lib,1
org.apereo.cas:cas-server-support-otp-mfa-core,1
org.wicketstuff:wicketstuff-mbeanview,1
com.gazbert.bxbot:bxbot-repository,1
org.testingisdocumenting.webtau:webtau-junit4,1
com.teradata.benchto:benchto-driver,1
fish.payara.server.internal.orb:orb-enabler,1
fish.payara.server.internal.payara-appserver-modules:opentracing-jaxws,1
fish.payara.server.internal.web:war-util-l10n,1
com.yahoo.athenz:athenz-zpe-java-client,1
org.restcomm.media.core.codec:media-core-codec-g711,1
com.thinkbiganalytics.kylo.plugins:kylo-spark-livy-server,1
org.apache.knox:gateway-service-nifi,1
org.osgl:osgl-storage,1
org.springframework:org.springframework.aop,1
net.andreinc.aleph:aleph-formatter,1
com.google.api-client:google-api-client-jackson2,2
org.fusesource.jdbm:jdbm,1
com.codingapi.txlcn:txlcn-p6spy,1
cc.mrbird:common-api,1
org.mule.tests:mule-typed-value-extension,1
org.apache.linkis:linkis-jobhistory,1
com.nukkitx.protocol:bedrock-v291,1
org.gridgain:gridgain-rest-http,1
org.springframework.cloud:spring-cloud-skipper-platform-kubernetes,1
ddf.ui.search:search-redirect,1
com.vmware.admiral:admiral-common,1
com.netflix.servo:servo-core,1
com.epam.jdi:jdi-uitest-core,1
net.java.truecommons:truecommons-key-default,1
org.xwiki.platform:xwiki-platform-component-multi,1
org.xwiki.platform:xwiki-platform-test-integration,1
io.netty:netty-resolver-dns,7
com.amazonaws:aws-java-sdk-sqs,6
com.relayrides:pushy,1
org.apache.camel.quarkus:camel-quarkus-support-mail,1
org.apache.camel.quarkus:camel-quarkus-validator-deployment,1
org.eclipse.milo:bsd-parser,1
org.apache.jackrabbit:oak-blob,2
org.apache.royale.compiler:compiler-jx,1
org.mybatis.spring.boot:mybatis-spring-boot-starter-test,2
com.google.inject.extensions:guice-persist,8
io.activej:activej-csp,1
io.trino:trino-plugin-toolkit,1
org.apache.iceberg:iceberg-api,2
org.jboss.jbossas:jboss-as-connector,1
org.nuxeo.ecm.core:nuxeo-core-binarymanager-azure,1
org.nuxeo.ecm.platform:nuxeo-scim-server,1
org.nuxeo.shell:nuxeo-shell,1
org.nuxeo.utils:nuxeo-target-platforms-jaxrs,1
io.netty:netty-resolver-dns-classes-macos,1
org.apache.tinkerpop:gremlin-server,4
org.apache.qpid:qpid-jms-client,8
org.eclipse.ditto:ditto-internal-utils-aggregator,1
org.kie.kogito:kogito-addons-messaging,1
org.kie.kogito:kogito-quarkus-decisions,1
de.tudarmstadt.ukp.inception.app:inception-curation-legacy,1
com.xkcoding:dubbo-common,1
org.glassfish.main.extras:javaee,2
org.glassfish.main.persistence:persistence-common,2
org.elasticsearch:elasticsearch-x-content,2
org.jbpm:test-kjar-evaluation,1
com.lambdista:try,2
io.quarkus:quarkus-mongodb-client,1
com.paritytrading.nassau:nassau-util,1
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.common,2
org.jenkins-ci:annotation-indexer,3
org.wso2.carbon.registry:org.wso2.carbon.registry.indexing.stub,2
org.jsonschema2pojo:jsonschema2pojo-core,3
org.camunda.bpm.qa:engine-variable-test,1
com.goldmansachs.obevo:obevo-db,1
org.springframework.boot:spring-boot-starter-cache,6
org.apache.curator:curator-x-discovery,12
com.google.flogger:flogger-slf4j-backend,1
com.oracle.oci.sdk:oci-java-sdk-jms,1
org.eclipse.platform:org.eclipse.swt.cocoa.macosx.x86_64,2
org.jogamp.jogl:jogl-all-natives-windows-amd64,2
me.gladwell.eclipse.m2e.android.test:simple-project,1
com.github.nifty-gui:nifty,1
de.tudarmstadt.ukp.clarin.webanno:webanno-api,1
de.tudarmstadt.ukp.clarin.webanno:webanno-io-tsv,1
io.kamon:kamon-autoweave_2.12,1
site.ycsb:asynchbase-binding,1
org.languagetool:language-ast,1
org.languagetool:language-km,1
org.wildfly.swarm:io-runtime,1
org.wildfly.swarm:jsf-runtime,1
org.zalando:opentracing-flowid-httpclient,1
net.sourceforge.peers:peers-lib,1
cc.kune:kune-java-gadget-lib,1
com.networknt:exception,1
org.zeromq:jzmq-jni,1
com.alibaba.csp:sentinel-datasource-extension,2
io.zipkin.brave:brave-instrumentation-dubbo-rpc,1
com.salesforce.servicelibs:rx3grpc-stub,1
com.webank.wedatasphere.linkis:linkis-cs-client,1
net.consensys.cava:cava-toml,1
org.wso2.am:org.wso2.carbon.apimgt.samples.utils,1
org.mp4parser:streaming,1
org.opensaml:opensaml1,1
jetty:servlet-api,1
net.glowstone:glowkit,1
com.camunda.consulting.connectors:outlookconnector,1
com.camunda.consulting:signal-to-eventHub-plugin,1
org.jboss.as:jboss-as-arquillian-container-remote,2
com.dianping.zebra:zebra-api,1
com.horstmann.violet:violetplugin-sequencediagram,1
org.jetbrains.xodus:xodus-entity-store,2
io.dropwizard:dropwizard-jersey,1
nl.lxtreme.ols.tool:spi,1
org.iq80.leveldb:leveldb-api,5
org.apache.karaf.features:org.apache.karaf.features.extension,1
io.strimzi:test,1
com.github.games647:fastlogin.core,1
org.openhab.addons.bundles:org.openhab.binding.draytonwiser,1
org.openhab.addons.bundles:org.openhab.binding.ihc,1
org.openhab.addons.bundles:org.openhab.binding.innogysmarthome,1
org.openhab.addons.bundles:org.openhab.transform.map,1
ddf.catalog.confluence:catalog-confluence-common,1
ddf.security.certificate:security-certificate-generator,1
org.glassfish.docs:add-on-component-development-guide,1
com.groupon.dse:spark-metrics_spark-1.x,1
javax.jmdns:jmdns,2
ro.pippo:pippo-gson,1
io.joyrpc:joyrpc-cache-guava,1
