groupId,artifactId
org.msgpack,jackson-dataformat-msgpack
org.mule.connectors,mule-objectstore-connector
com.creditease.dbus,dbus-sms-customize
com.thinkbiganalytics.kylo,kylo-catalog-model
org.apache.drill.contrib.data,tpch-sample-data
io.trino.tempto,tempto-runner
de.learnlib,learnlib-build-config
org.apache.camel.quarkus,camel-quarkus-crypto
net.engio,mbassador
software.amazon.awssdk,sqs
net.bootsfaces,bootsfaces
org.dcm4che.dcm4chee-arc,dcm4chee-arc-iocm-rs
ddf.platform.osgi,platform-osgi-internal-api
org.hawkular.apm,hawkular-apm-server-infinispan
com.cloudera.labs.envelope,envelope-kafka
org.osgl,genie
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.user.registration.stub
org.kordamp.ikonli,ikonli-core
org.apache.edgent.android,edgent-android-hardware
com.google.android.maps,maps
io.openmessaging,openmessaging-api
com.speedment.jpastreamer,builder-standard
de.tr7zw,item-nbt-api
org.jboss.ejb3,jboss-ejb3-core
org.apache.struts,struts2-spring-plugin
org.gephi,statistics-plugin
com.uphyca,android-junit4
org.apache.tiles,tiles-el
fish.payara.server.internal.admingui,console-jts-plugin-l10n
com.github.greengerong,prerender-java
org.glassfish.main.cluster,cluster-admin
io.quarkus,quarkus-resteasy-reactive
io.siddhi,siddhi-core
it.geosolutions.imageio-ext,imageio-ext-gdalarcbinarygrid
com.thinkbiganalytics.kylo.integrations,kylo-nifi-framework-api
org.apache.storm,storm-metrics
com.google.gcm,gcm-server
org.apache.pulsar,pulsar-client-auth-sasl
org.talend.esb.examples.rent-a-car,reservationservice-common
org.jvnet.hudson.main,hudson-test-utils
com.ibm.async,asyncutil
org.eclipse.angus,angus-activation
fish.payara.server.internal.admingui,console-ejb-lite-plugin-l10n
cn.stylefeng.roses,message-spring-boot-starter
org.nuxeo.ecm.platform,nuxeo-permissions
org.glassfish.main.ha,ha-shoal-cache-store
cn.iocoder.boot,yudao-spring-boot-starter-biz-social
org.eclipse.rdf4j,rdf4j-sail-solr
com.picocontainer.script,picocontainer-script-rhino
org.apache.aries.tx-control,tx-control-provider-jdbc-xa
com.thinkbiganalytics.kylo,kylo-jms-service-api
org.apache.mahout,mahout-spark
org.flowable,flowable-cmmn-engine
io.quarkus,quarkus-mongodb-panache-kotlin-deployment
org.dromara,hmily-serializer-spi
com.vmware.admiral.closures,admiral-closure-adapter
com.cerner.bunsen,bunsen-python
de.micromata.jak,JavaAPIforKml
com.graphql-java,graphql-java
org.opencastproject,opencast-capture-admin-service-api
ddf.catalog.core,catalog-core-metricsplugin
de.learnlib,learnlib-drivers-basic
com.github.neuralnetworks,nn-samples
org.codehaus.janino,commons-compiler
fish.payara.server.internal.connectors,work-management-l10n
org.apache.lucene,lucene-codecs
org.apache.opennlp,opennlp-maxent
com.hazelcast.samples.spring.data.migration,after-kv-service
io.quarkus,quarkus-panache-mock
com.camunda.cockpit.plugin.ige,ige-business-cockpit-plugin
ws.schild,jave-nativebin-win64
com.zuoxiaolong.blog,blog-sdk
org.gridgain,jdk8-backport
software.amazon.awssdk,sns
org.rhq,rhq-core-native-system
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.workflow.mgt.stub
org.nuxeo.ecm.platform,nuxeo-platform-api-test
org.apache.dubbo,dubbo-rpc-rest
com.huaweicloud,spring-cloud-huawei-router-client
org.jboss.weld,weld-api
org.metawidget.modules.static,metawidget-static
io.hops.hopsworks,hopsworks-persistence
org.nuxeo.ecm.platform,nuxeo-platform-login-kerberos
com.sika.code.core,lock-redis
org.virtualbox,vboxjws
org.mule.modules,mule-module-spring-security
it.geosolutions.imageio-ext,imageio-ext-hdf4
org.eclipse,ui-ide
org.dcm4che.dcm4chee-arc,dcm4chee-arc-conf-json
com.azure.resourcemanager,azure-resourcemanager-postgre
com.github.jwpttcg66,wheel-timer
org.openhab.addons.bundles,org.openhab.binding.mqtt.homie
org.apache.twill,twill-discovery-api
com.eclipsesource.jaxrs,consumer
org.springframework.security,spring-security-config
com.linkedin.coral,coral-hive
net.jsign,jsign-ant
net.byteseek,byteseek
com.bettercloud,vault-java-driver
org.sonatype.mercury,mercury-mp3-cli
org.apache.flume.flume-ng-sinks,flume-ng-hbase-sink
com.googlecode.zohhak,zohhak
org.roboguice,roboblender
org.apache.mnemonic,mnemonic-pmdk-pmem-service
com.vaadin,vaadin-avatar-testbench
org.apache.sqoop,sqoop-security
org.apache.camel.quarkus,camel-quarkus-support-azure-core
org.eclipse.core,expressions
net.tomp2p,tomp2p-replication
org.kie.kogito,kogito-spring-boot-test-utils
cloud.piranha.extension,piranha-extension-standard-tempdir
com.nativelibs4java,bridj
io.seata,seata-core
org.exist-db,exist-index-ngram
org.jitsi,jmyspell-core
com.impetus.kundera.client,kundera-rest
com.azure,azure-security-keyvault-administration
org.apache.maven.plugins,maven-clean-plugin
org.springframework.cloud,spring-cloud-starter-consul-all
org.dcm4che,dcm4che-net-hl7
us.fatehi,schemacrawler-hsqldb
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.api.user.session.common
org.glassfish.main.bean-validator-cdi,bean-validator-cdi
xalan.wso2,xalan
org.gridkit.lab,nanocloud
net.java.dev.jna,jna-platform
org.apache.camel.quarkus,camel-quarkus-support-spring
org.eclipse.microprofile.context-propagation,microprofile-context-propagation-tck
org.talend.esb.examples.library-service,library-common
com.squareup.subzero,proto
org.zalando,opentracing-flowid-autoconfigure
com.thinkbiganalytics.kylo.integrations,kylo-nifi-rest-common-util
org.jmxtrans.embedded,embedded-jmxtrans
org.wicketstuff,wicketstuff-datetime-yui
com.threed.jpct,jpct
com.codeabovelab.dm,common-core
com.qcadoo.mes,mes-plugins-cost-norms-for-operation
org.apache.maven.scm,maven-scm-provider-cvsexe
com.microsoft.azuretools,azuretools-core
com.github.jwpttcg66,game-expression
org.opencastproject,opencast-lti-service-api
org.nuxeo.ecm.webengine,nuxeo-webengine-base
com.github.haifengl,smile-data
org.apache.camel.quarkus,camel-quarkus-jcache-deployment
org.wicketstuff,jqplot
com.graphql-java-kickstart,graphql-java-servlet
org.apache.linkis,linkis-engineconn-common
org.jboss.spec.javax.servlet,jboss-servlet-api_3.0_spec
org.apache.guacamole,guacamole-auth-sso-cas
com.alibaba.smart.framework,smart-engine-extension-storage-mysql
org.jetbrains.xodus,xodus-environment
org.bouncycastle,bcpkix-fips
com.thinkbiganalytics.kylo,kylo-operational-metadata-api
org.bitcoinj,orchid
org.apache.atlas,falcon-bridge-shim
org.apache.archiva.redback,redback-rbac-role-manager
org.activiti,activiti-spring-connector
org.kie.kogito,knative-eventing-addon
org.apache.camel.quarkus,camel-quarkus-spring-rabbitmq
org.gitlab4j,gitlab4j-api
org.apache.camel.quarkus,camel-quarkus-drill-deployment
io.quarkus,quarkus-funqy-http-deployment
com.jamesmurty.utils.wso2,java-xmlbuilder
org.neo4j,neo4j-cypher-dsl-codegen-sdn6
io.onedev,server-plugin-sso-openid
org.apache.directory.server,apacheds-protocol-ldap
net.Indyuce,MMOItems
org.andromda.thirdparty.jmi,jmi
org.apache.servicecomb.demo,multiple-client
org.dromara,hmily-tac-core
org.apache.camel,camel-spring-security
com.mitchellbosecke,pebble
org.apache.maven,maven-archiver
com.thinkaurelius.titan,titan-hbase-core
jakarta.xml.ws,jakarta.xml.ws-api
net.java.dev.jai-imageio,jai-imageio-core-standalone
net.sf.jxls,jxls-core
jboss,jnpserver
com.google.truth.extensions,truth-java8-extension
org.thingsboard.common,message
io.debezium,debezium-scripting
org.jline,jline-terminal-jansi
org.forgerock.openam,openam-auth-common
org.glassfish.main.extras,glassfish-embedded-web
org.eclipse,core-runtime
software.amazon.awssdk,aws-json-protocol
com.github.almasb,fxgl-samples
org.mule.runtime,mule-core-mvel
org.webjars.bower,html5shiv
com.tinkerpop.blueprints,blueprints-neo4j-graph
io.quarkus,quarkus-agroal-deployment
eu.europa.ec.joinup.sd-dss,dss-certificate-validation-common
systems.manifold,manifold
org.forgerock.openam,openam-auth-deviceprint-module
io.smallrye.reactive,smallrye-mutiny-vertx-amqp-client
org.rapidoid,rapidoid-test-commons
org.eclipse.hono,hono-adapter-http-vertx-base
org.xwiki.platform,xwiki-platform-rendering-macro-groovy
org.nuxeo.ecm.core,nuxeo-core-convert-plugins
com.github.fangjinuo.langx,langx-java8
com.jfinal,enjoy
org.apache.accumulo,accumulo-server-base
com.openhtmltopdf,openhtmltopdf-core
com.thinkbiganalytics.kylo.plugins,kylo-spark-shell-server
com.google.apis,google-api-services-youtube
org.dromara,hmily-springcloud
org.apache.pulsar,pulsar-io-jdbc-clickhouse
org.hibernate,hibernate-search-orm
io.gravitee.am.gateway.standalone,gravitee-am-gateway-standalone-container
io.quarkus.http,quarkus-http-core
org.apache.camel.quarkus,camel-quarkus-thrift-deployment
me.gladwell.eclipse.m2e.android.test,simple-project
org.apache.felix,org.apache.felix.converter
org.apache.aries.application,org.apache.aries.application.deployment.management
org.wildfly.security,wildfly-elytron-sasl-gssapi
com.azure,azure-ai-formrecognizer
fish.payara.server.internal.security,security-services-l10n
com.jakewharton.retrofit,retrofit2-reactor-adapter
org.springframework.cloud,spring-cloud-deployer-resource-docker
org.apache.cloudstack,cloud-plugin-network-vxlan
edu.uci.ics,crawler4j
org.forgerock.ce.openam,openam-coretoken
com.alipay.sofa,registry-client-all
org.apache.flume.flume-ng-sinks,flume-ng-hbase2-sink
org.codice.ddf.spatial,spatial-csw-endpoint
org.forgerock.ce.openam,openam-cli-impl
com.github.fangjinuo.langx,langx-java-reflect-aspectj
com.googlecode.ez-vcard,ez-vcard
com.homeaway.devtools.jenkins,jenkins-spock
io.quarkus,quarkus-oidc-client-filter
io.seata,seata-config-core
org.acme,acme-other
org.hswebframework,hsweb-easy-orm-rdb
org.apache.mnemonic,mnemonic-pmalloc-service
org.apache.servicecomb.demo,demo-spring-boot-pojo-client
com.aliyun,aliyun-java-sdk-alikafka
com.github.sommeri,less4j
com.taobao.metaq.final,metaq-client
org.noear,solon.socketd.client.rsocket
io.apicurio,apicurio-registry-schema-util-kconnect
org.glassfish.main.security,ssl-impl
com.nostra13.universalimageloader,universal-image-loader
com.digitalpetri.fsm,strict-machine
de.is24.common,appmon4j-core
org.lwjgl,lwjgl-vulkan
org.topbraid,shacl
org.apache.maven,maven-slf4j-provider
de.learnlib,learnlib-drivers-simulator
jakarta.xml.bind,jakarta.xml.bind-api
com.fasterxml.jackson.dataformat,jackson-dataformat-cbor
org.lucee,commons-io
io.quarkus,quarkus-jdbc-mariadb
org.wicketstuff,wicketstuff-datatables
com.sun.mail,taglib
net.sourceforge.barbecue,barbecue
org.thingsboard.common,util
io.openvidu,openvidu-test-browsers
org.apache.linkis,linkis-module
it.geosolutions.imageio-ext,imageio-ext-gdalecw
com.day.cq.wcm,cq-wcm-taglib
io.github.openfeign,feign-sax
com.ebay.jetstream,jetstreamcore
org.wildfly.swarm,hawkular-server-runtime
org.apache.axis2,axis2-adb
org.ansj,ansj_seg
com.1ssqq1lxr.mqtt,iot-api
io.debezium,debezium-connector-cassandra
org.easymock,easymockclassextension
com.huaweicloud,order-consumer-test
io.quarkus,quarkus-resteasy-qute
net.kyori,text-feature-pagination
org.jvnet.ogc,wcs-v_1_0_0-schema
org.jboss.arquillian,arquillian-build
com.willwinder.universalgcodesender,ugs-core
org.eclipse.jdt,ecj
org.sonatype.nexus,nexus-features
com.oracle.jdbc,ojdbc6
com.oracle.jdbc,ojdbc7
com.oracle.jdbc,ojdbc8
org.apache.tomee,ziplock
org.kie.kogito,kogito-event-driven-decisions-quarkus-addon
de.codecentric,chaos-monkey-spring-boot
org.nutz,nutzboot-servlet3
io.confluent,common-utils
com.github.tlrx,elasticsearch-test
com.microsoft.bot,bot-integration-core
org.nuxeo.ecm.platform,nuxeo-platform-publisher-web
site.ycsb,zookeeper-binding
org.apache.brooklyn,brooklyn-core
io.streamnative.pulsar.handlers,oauth-client
org.xwiki.platform,xwiki-platform-rendering-macro-velocity
org.flowable,flowable-form-json-converter
org.komamitsu,fluency-core
com.squareup.okhttp3,okhttp-tls
io.spring.javaformat.intellij.idea,maven
org.dpppt,dpppt-backend-sdk-model
org.graalvm.js,js-launcher
com.aliyun.odps,odps-sdk-udf
org.talend.esb.examples.rent-a-car,crmservice-common
org.apache.kafka,kafka-clients
e.mirkosertic.bytecoder,bytecoder.vue
org.smartboot.http,smart-http-server
org.thingsboard.common.transport,lwm2m
org.sonatype.spice,plexus-webdav
com.mojang,brigadier
fish.payara.server.internal.load-balancer,gf-load-balancer-connector-l10n
org.glassfish.main.persistence.cmp,cmp-support-sqlstore
org.apache.edgent.java7,edgent-analytics-sensors
org.xmldb,xmldb-api
fish.payara.server.internal.core,api-exporter
org.springframework.cloud,spring-cloud-zookeeper-discovery
org.forgerock.ce.openam,OpenFM
io.onedev,server-plugin-executor-serverdocker
org.apache.camel.quarkus,camel-quarkus-spark
org.apache.edgent.android,edgent-runtime-etiao
org.robolectric,android-all
io.grpc,grpc-swagger-core
org.nuxeo.build,nuxeo-webengine-apt
org.wso2.carbon,org.wso2.carbon.user.core
org.glassfish.hk2,spring-bridge
com.mobidevelop.robovm,robovm-objc
org.openscience.cdk,cdk-test
com.gwtplatform,gwtp-processors
io.strimzi,crd-generator
org.naokishibata.sleef,fastmath
io.cattle,cattle-hazelcast-lock
com.iteima.shop,shop-common
com.graphaware.neo4j,runtime
org.spiderflow,spider-flow-proxypool
org.netpreserve.commons,webarchive-commons
info.picocli,picocli-codegen
com.twelvemonkeys.sandbox,sandbox-common
com.qcadoo,qcadoo-commons
org.springframework.cloud.fn,jdbc-consumer
org.hibernate.tool,hibernate-tools-tests-utils
org.apache.velocity.tools,velocity-tools-generic
com.atomikos,transactions-api
org.apache.camel.quarkus,camel-quarkus-yammer-deployment
com.squareup.picasso,picasso
com.sun.hotspot.igv,Layout
org.glassfish.admin.runtime.rtapt,annotations
org.apache.camel.archetypes,camel-archetype-scala
com.qcadoo,qcadoo-report
io.zipkin.brave,brave-instrumentation-kafka-clients
io.specto,hoverfly-java-junit5
com.yegor256,tojos
org.camunda.bpm.qa,engine-variable-test
com.effektif,effektif-workflow-api
org.isisaddons.wicket.gmap3,isis-wicket-gmap3-cpt
org.springframework.retry,spring-retry
org.jboss.resteasy,resteasy-jsapi
com.oracle.oci.sdk,oci-java-sdk-mysql
org.questdb,questdb-jdk8
ru.beykerykt.minecraft,lightapi-bukkit-common
com.speedment.jpastreamer,exception
org.nuxeo.ecm.platform,nuxeo-platform-login-portal-sso
org.gephi,filters-plugin-ui
net.anotheria,moskito-inspect-jersey
org.xwiki.platform,xwiki-platform-livedata-webjar
org.apache.shenyu,shenyu-spring-boot-starter-client-grpc
org.openhab.addons.bundles,org.openhab.binding.enturno
com.blazebit,blaze-persistence-jpa-criteria-impl
org.hotswapagent,hotswap-agent-proxy-plugin
org.apache.jclouds.driver,jclouds-joda
com.codenvy.plugin,codenvy-plugin-activity-ide
com.nukkitx,nbt
com.jslsolucoes,tagria-lib
io.jpress,module-article-search-opensearch
org.neo4j,procedure-compiler
org.talend.esb.examples.ebook,ebook-itests
com.qcadoo,qcadoo-view
org.nuxeo.ecm.platform,nuxeo-platform-convert
com.github.scribejava,scribejava-httpclient-apache
org.hswebframework.web,hsweb-starter
io.quarkus,quarkus-caffeine-deployment
org.dcm4che.dcm4chee-arc,dcm4chee-arc-rs-client
ca.uhn.hapi,hapi-structures-v231
org.apache.lucene,lucene-test-framework
edu.washington.cs.knowitall,opennlp-chunk-models
org.json.wso2,json
com.facebook.drift,drift-codec
io.lumify,lumify-newuser-workspace-copy
org.geowebcache,gwc-rest
com.thinkbiganalytics.kylo.integrations,kylo-nifi-hadoop-properties-v1.2
io.smallrye.reactive,mutiny-smallrye-context-propagation
com.madgag.spongycastle,prov
org.apache.camel.quarkus,camel-quarkus-integration-tests-support-custom-routes-collector
org.forgerock.openam,openam-rest-sts
org.codefx.j9ms.monitor,observer
com.alibaba.cloud,spring-cloud-starter-alibaba-sentinel
ddf.security.command,security-command-sessionmanager
org.apache.olingo,odata-commons-api
fish.payara.server.internal.cluster,cluster-admin-l10n
io.airlift,parameternames
org.apache.maven.resolver,maven-resolver-transport-wagon
org.apache.camel.quarkus,camel-quarkus-seda
io.quarkus,quarkus-neo4j-deployment
org.osgi.enroute.examples.microservice,dao-impl-jpa
org.igniterealtime,tinder
org.jboss.arquillian.extension,arquillian-jacoco
org.apache.cloudstack,cloud-plugin-integrations-cloudian-connector
org.glassfish.tyrus,tyrus-spi
org.gephi,tools-api
org.noear,solon.logging.impl
org.gluu,oxcore-radius
org.wso2.carbon.identity.framework,org.wso2.carbon.user.mgt.stub
org.bytedeco,mkl-platform
slash.navigation,brouter
org.dpppt,dpppt-backend-sdk-ws
org.kie.kogito,kogito-jackson-utils
javax.xml.xquery,xqj-api
org.apache.chemistry.opencmis,chemistry-opencmis-client-impl
org.pdfsam,pdfsam-i18n
org.activiti,activiti-common-util
com.qcadoo.mes,mes-plugins-deliveries
io.jpress,jpress-template
io.syndesis.server,server-filestore
com.restfb,restfb
org.nutz,nutzboot-starter-j2cache
org.watertemplate,watertemplate-engine
com.thinkbiganalytics.kylo,kylo-commons-jpa
org.jodah,typetools
org.fenixedu,bennu-core
com.networknt,security
it.unibz.inf.ontop,ontop-reformulation-core
io.atlasmap,atlas-csv-module
org.apache.flink,flink-shaded-jackson
edu.uci.ics.texera,dataflow
org.apache.cayenne,cayenne-client-jetty
io.cattle,cattle-resources
org.wildfly.swarm,ribbon-runtime
com.facebook.presto.cassandra,cassandra-server
com.sun.jersey,jersey-servlet
org.jboss.windup.rules.apps,windup-rules-base
com.qcadoo.mes,mes-plugins-material-flow-resources
com.hurence.logisland,logisland-processor-elasticsearch
org.apache.camel,camel-reactive-streams
com.github.ua-parser,uap-java
com.gigaspaces,gs-openspaces
org.gephi,desktop-generate
org.wildfly.openssl,wildfly-openssl-java
org.joyqueue,joyqueue-retry-remote
org.apache.openwebbeans,openwebbeans-el22
com.hazelcast.samples.jcache.timestable,jcache-common
com.baidu.hugegraph,hugegraph-api
org.bouncycastle,bcmail-jdk15on
org.jenkins-ci.plugins,aws-java-sdk
com.microsoft.azuretools,hdinsight-node-common
org.apache.knox,gateway-topology-hadoop-xml
com.flowpowered,flow-math
ddf.catalog.core,catalog-core-directorymonitor
org.glassfish.main.web,gf-weld-connector
org.cyclonedx,cyclonedx-core-java
com.github.sarxos,v4l4j
ddf.platform.country,platform-country-converter-local
org.nuxeo.ecm.automation,nuxeo-automation-server
com.webank.wecube.platform,platform-auth-client
org.apache.shenyu,shenyu-plugin-param-mapping
io.cattle,cattle-framework-deferred
org.glassfish.main.web,web-cli
ca.uhn.hapi,hapi-structures-v251
it.geosolutions.imageio-ext,imageio-ext-netcdf-core
